university,career,inscription_date,first_name,last_name,gender,birth_date,location,email
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,18-05-2020,ANNA,GREENE,F,23-09-1975,HUANQUEROS,BAIRDDANIELLE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,22-07-2020,KATHLEEN,LEVY,F,05-02-2012,CALFUCURA,AMYPATEL@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-05-2020,JASON,LYNCH,M,26-04-1942,BURZACO,ESPARZANATHAN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,26-08-2020,LISA,HUDSON,F,07-02-2010,ESTACION-SAGUIER,TAMMY87@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,19-06-2020,MARIA,WU,F,08-05-1999,RAMOS-MEJIA,COLLEENPETERS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,30-06-2020,REBECCA,GOMEZ,F,03-06-1959,COLONIA-CUNCI,LYDIASCHNEIDER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,23-06-2020,JULIA,WELLS,F,14-01-1919,BARRIO-EMIR-RAMON-JUAREZ,DEBORAHGOMEZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,21-08-2020,ZACHARY,BENJAMIN,M,23-04-1935,BARRANQUERAS,HOODMARY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,19-09-2020,JASON,RIOS,M,31-07-1963,KILOMETRO-77,GILBERTBRENT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,02-12-2020,ROGER,LAWRENCE,M,20-02-1956,CAÑADA-SECA,JOHNDICKERSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,18-04-2020,NICOLE,WHITE,F,21-10-1926,BASE-NAVAL-RIO-SANTIAGO,YMEDINA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,13-03-2020,VERONICA,ROGERS,F,12-06-2015,DIEGO-DE-ALVEAR,CBROWN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,20-09-2020,SHELBY,WARD,F,24-07-2015,ARANA,CLARKBRANDON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,22-11-2020,DAVID,CRAIG,M,01-11-1955,CURA-MALAL,DHIGGINS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,17-06-2020,JUSTIN,JORDAN,M,19-04-1999,ALEJANDRO-KORN,YMCKEE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,16-11-2020,JACOB,ROJAS,M,12-03-1956,ALGARROBO-VERDE,KRISTI50@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,20-04-2020,AMBER,WELLS,F,17-09-1942,HARAS-SAN-JACINTO,DCANTRELL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,23-09-2020,JAMES,MARTINEZ,M,04-08-2017,PRIMERA-JUNTA,ANGEL06@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,12-02-2020,KIMBERLY,MARTIN,F,25-03-1997,LAS-PALMAS,GREENKIMBERLY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,MEDICINA,26-04-2020,LISA,HANSON,F,16-04-1953,KILOMETRO-23,UCARTER@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,29-03-2020,KEITH,HOLT,M,31-10-1940,CAMERON,SPENCERGRANT@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,12-03-2020,ANDREA,EVANS,F,15-06-2010,30-DE-AGOSTO,HTHOMAS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,17-08-2020,CHRISTOPHER,JENKINS,M,12-06-1923,ABRA-VERDE,HBARBER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,22-04-2020,DANNY,SHAW,M,10-08-1908,CHAÑARCITO,DEBRASERRANO@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,04-02-2020,NATALIE,BENTON,F,29-06-1931,COSTA-BONITA-BALNEARIO,GWOOD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,27-11-2020,SHANE,THOMAS,M,19-02-1997,FRANCISCO-ALVAREZ,FRYJUAN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,26-03-2020,REGINA,MOLINA,F,26-05-1945,VILLA-DOMINICO,TYLERTIMOTHY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,05-05-2020,DENNIS,CHOI,M,19-04-1967,COLONIA-RIVAS,ANGELAREYNOLDS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,31-03-2020,AMANDA,PALMER,F,11-06-1941,CARLOS-TEJEDOR,RYANCARDENAS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,31-01-2020,DAKOTA,FROST,M,24-11-1916,10-DE-MAYO,DHARPER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,21-07-2020,PATRICK,JONES,M,16-10-1907,CENTRO-COMUNITARIO-CNIA-NUE,BECKDANIEL@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,02-02-2020,ASHLEY,TURNER,F,05-11-1952,MANUEL-B-GONNET,LISA67@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,11-09-2020,ROBERT,MORSE,M,13-07-1934,ALEJANDRA,RTHOMAS@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,30-01-2020,SHEILA,RUSSELL,F,04-12-1958,ASUNCION-MARIA,TAYLORJACOB@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,17-04-2020,RYAN,GRIFFIN,M,19-04-2000,BAYAUCA,GONZALESELIZABETH@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,11-01-2020,JOANNE,CUMMINGS,F,03-12-1914,CARLOS-CASARES,CHRISTOPHER97@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,20-08-2020,CYNTHIA,MARSH,F,24-05-1916,CABRAL-CUE,ANTONIO41@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,05-05-2020,CALEB,KENNEDY,M,27-09-1969,7-DE-ABRIL,MICHAEL76@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,01-05-2020,BRIAN,VINCENT,M,01-01-1948,GANDOLFI,CRAIG36@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,28-05-2020,MR.,RYAN,M,08-11-1958,CORONEL-GRANADA,KINGTODD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,03-08-2020,KEVIN,LITTLE,M,14-03-1920,CAÑADON-LA-MADERA,HILLJACQUELINE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,18-06-2020,PATRICIA,SANTIAGO,F,28-01-1979,AGUA-SALADA,RREED@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,12-02-2020,CHERYL,HARRIS,F,19-08-1941,AVIA-TERAI,DEREKWEBER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,07-11-2020,KAREN,MCKENZIE,F,11-03-1998,CAMPO-YAGUARETE,CHRISTOPHER93@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,13-05-2020,STEPHANIE,CLARK,F,11-02-1984,GOBERNADOR-DUVAL,JONATHAN51@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,13-11-2020,JAMES,MORALES,M,22-02-2009,ADELA,PEARSONLAUREN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,01-11-2020,JEREMY,GARCIA,M,02-08-2017,11-DE-SEPTIEMBRE,RAYMONDLAWRENCE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,14-04-2020,JAMES,WOLFE,M,22-03-1932,MATHEU,BETHGOLDEN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,30-03-2020,JASMINE,WEST,F,30-10-2009,ADROGUE,JUSTINBURKE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,12-08-2020,LUCAS,RODRIGUEZ,M,26-11-1981,AGUADA-DE-LAS-TEJAS,CAMPBELLSABRINA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,08-06-2020,MONIQUE,THOMPSON,F,17-10-1923,AGUA-RICA,CATHERINE17@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,09-06-2020,JEFFREY,KELLEY,M,30-04-2002,ASUNCION-MARIA,JEFFREYDALTON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,14-05-2020,MICHAEL,BOONE,M,31-01-2020,ARROYO-BURGOS,NICOLE75@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,28-03-2020,CHARLES,HARVEY,M,03-01-1923,COLONIA-LA-ORACION,WILEYMICHELLE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,03-11-2020,PAULA,LEE,F,16-11-1980,CAMPO-SAN-JOSE,OLOZANO@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,26-06-2020,TIMOTHY,MORRIS,M,24-02-1996,ENCINA,BRYANEVANS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,FARMACIA,18-12-2020,RICARDO,KAUFMAN,M,10-05-1959,ACHERAL,WILLIAMSSAMANTHA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,25-02-2020,REGINALD,CARTER,M,10-04-1917,BRITOS,JHENRY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,08-06-2020,JENNIFER,MILLER,F,17-09-1972,COSTA-DEL-RIO-AZUL,JASON83@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,29-07-2020,JOSEPH,MILES,M,21-10-1981,DEL-VISO,BRENT83@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,18-12-2020,LISA,KENNEDY,F,04-07-1971,BAUER-Y-SIGEL,ELIZABETH24@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,19-11-2020,STEPHANIE,POPE,F,13-12-2019,ALTO-CON-ZAMPA,TORRESALEXA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,28-05-2020,TINA,WATSON,F,12-09-1998,DESTILERIA-FISCAL,VMORTON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,31-05-2020,SAMUEL,GRIFFIN,M,07-02-1988,AGRIO-BALSA,KYLETYLER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,28-04-2020,TARA,CRUZ,F,08-08-1988,COLONIA-SANTA-ROSA,QCABRERA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,14-06-2020,ANDREW,WILLIAMS,M,17-12-1920,AICUÑA,PARKERGABRIEL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,09-09-2020,CODY,SCHROEDER,M,02-08-1912,ALMIRANTE-SOLIER,GHODGES@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,26-02-2020,ANTHONY,ONEAL,M,14-11-1940,BREA-CHIMPANA,GREENFRANK@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,01-06-2020,MELISSA,WATSON,F,26-06-1994,BADANO,NWELCH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,23-11-2020,NATHANIEL,ADAMS,M,28-05-1999,BEALISTOCK,JEFFREY65@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,05-08-2020,TIMOTHY,RICE,M,03-02-1973,DRABBLE,TERESA08@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,02-06-2020,LAURA,GONZALES,F,28-05-1954,BELLA-VISTA,ALICIA93@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,24-07-2020,JILLIAN,DURHAM,F,29-09-1983,CAMPO-EL-JACARANDA,DESIREERICHARDSON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,04-09-2020,CAROLYN,HOWARD,F,01-12-1971,INGENIO-LA-PROVIDENCIA,ROSARIODONNA@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,21-05-2020,VIRGINIA,COOPER,F,21-06-2006,BARTOLOME-MITRE,BONNIE08@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,20-03-2020,RACHEL,WARD,F,29-06-1927,CAMPO-SABATE,NAVARRODANIELLE@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,21-03-2020,JACKSON,GRAVES,M,02-05-1965,CAIMANCITO,DANIELGARNER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,09-10-2020,ZACHARY,JONES,M,30-03-1965,MUÑIZ,NEDWARDS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,15-07-2020,ERIC,WRIGHT,M,30-10-1979,AIMOGASTA,MELODYGUTIERREZ@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,01-04-2020,BRENDA,CHAPMAN,F,17-04-1932,ALDEA-SAN-GREGORIO,CHRISTIAN93@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,23-09-2020,JEFFREY,HARRISON,M,06-07-1978,RIO-TALA,CAROLGIBSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,28-05-2020,DEBBIE,STEWART,F,05-01-1938,ATUCHA,ITAYLOR@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,10-05-2020,DAMON,PATTERSON,M,27-07-1984,RINCON-DE-MILBERG,DAVID32@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,16-02-2020,JESSICA,THOMAS,F,01-11-1997,CAÑADON-FERRAIS,JOSEPH79@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,28-09-2020,HEATHER,HILL,F,17-03-1999,ESTACION-CORONEL-PRINGLES,SULLIVANKYLE@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,17-10-2020,PETER,PEREZ,M,24-11-1991,CORONEL-PRINGLES,SFISCHER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,29-11-2020,MADELINE,SANDERS,F,01-05-2012,CAÑADON-LAGARTO,MITCHELLBIANCA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,15-05-2020,SUSAN,ROBINSON,F,18-10-1981,ALPACHIRI,BRANDONYOUNG@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,29-01-2020,WAYNE,NICHOLS,M,11-08-1967,AGUARA-GRANDE,MIKAYLA08@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-06-2020,CYNTHIA,PARKS,F,06-12-1933,CRAMER,HUNTERGUTIERREZ@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,18-06-2020,JOSHUA,MITCHELL,M,14-12-1975,AGUADA,JEREMYSTEVENSON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,05-02-2020,JOSEPH,PIERCE,M,13-08-1926,COMANDANTE-LEAL,JOHN51@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,06-04-2020,STEVEN,BARRY,M,08-10-1937,CERRO-SANTA-ANA,GERALD82@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,07-02-2020,STEVEN,DALTON,M,26-04-1970,ALTO-RIO-PICO,LGRAHAM@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,23-08-2020,LYNN,BARTLETT,F,27-05-1972,CHAMICAL,RYAN48@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,29-09-2020,TODD,WILSON,M,07-04-2004,ALGARROBO,STEVEN89@YAHOO.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,09-04-2020,JOHN,GUERRERO,M,27-02-1927,ABRA-MAYO,MISTY71@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,03-11-2020,ROBERT,SPENCER,M,30-06-1961,CAPITAN-MONTOYA,LEBLANCNATHAN@GMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,19-06-2020,JORGE,FIELDS,M,22-11-1995,CHICHAGASTA,JEFFREYDAVIS@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,06-05-2020,GREGORY,RICE,M,30-03-1993,CAMPO-LA-FLOR-LOS-RALOS,CJENNINGS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,09-06-2020,DALE,PEREZ,M,11-10-2019,CORA,MICHAELMACIAS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,17-01-2020,KIMBERLY,ROBBINS,F,16-09-2014,ARROYO-TOMAS,HMCINTOSH@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,30-06-2020,VALERIE,LARA,F,13-05-1983,ARRIBEÑOS,JOSEPHELIZABETH@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,13-10-2020,FRANK,GUERRERO,M,31-01-1991,BALDE-DE-LEYES,ELIZABETHWALL@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,08-07-2020,JACQUELINE,NOBLE,F,08-06-1929,CALEUFU,CARRCHRISTY@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,23-09-2020,DANIEL,WILKINS,M,01-11-1979,2-DE-MAYO,XBERRY@YAHOO.COM
UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,17-10-2020,AUSTIN,RAMIREZ,M,03-03-1931,BAJO-GUAZU,MICHAELWRIGHT@GMAIL.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,01-04-2020,THOMAS,WILKINS,M,13-04-1940,ALMACEN-EL-DESCANSO,KATHERINEGARCIA@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,13-11-2020,CYNTHIA,HUNTER,F,30-08-1969,GARCIA-DEL-RIO,ROBERT46@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,10-02-2020,MICHELLE,LYNCH,F,10-05-1957,AMBERES,DKIM@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,15-03-2020,GARRETT,RIVERA,M,21-05-1972,COLONIA-DEVOTO,CHELSEAMUELLER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,ARQUITECTURA,24-12-2020,LYNN,MILLER,F,13-10-1936,CAMPO-LA-RIVIERE,JACOB29@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,03-12-2020,ABIGAIL,AGUILAR,F,16-09-1942,ALTO-VERDE,WALLACELAUREN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,AGRONOMÍA,09-05-2020,MICHELLE,GARCIA,F,21-07-1926,KILOMETRO-23,ZUNIGAJOHN@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,16-09-2020,LISA,BROWN,F,29-12-1992,AGUADA-FLORENCIO,ZACHARYSANTIAGO@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,18-12-2020,RICKY,CHURCH,M,21-10-1998,COLONIA-BEAUFORT,VWALKER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,08-12-2020,AMANDA,RAMIREZ,F,07-05-1979,EL-PINGO,GREENKATHLEEN@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,28-01-2020,KAYLA,JONES,F,14-02-1987,COLONIA-MATILDE,JUDYARNOLD@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,29-02-2020,ZACHARY,COOKE,M,01-05-1914,CASEROS,TREYNOLDS@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,04-09-2020,CORY,NGUYEN,M,22-04-1972,AGUA-SEBALLE,FLOYDSHARON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,01-08-2020,NICOLE,HALL,F,15-02-1986,BARRIO-EMIR-RAMON-JUAREZ,DEBORAHMILLER@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,28-05-2020,LAURIE,SMITH,F,16-02-1922,AGUAS-DE-LAS-MULAS,BRAD42@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,08-09-2020,MELISSA,BYRD,F,01-11-1913,BAJO-HONDO,TMOORE@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,03-10-2020,DAVID,HUGHES,M,06-10-1913,BAJO-DE-RACO,VANESSASHELTON@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,18-08-2020,REBECCA,MITCHELL,F,22-12-1930,BAJO-DE-LAS-PALOMAS,HUNDERWOOD@GMAIL.COM
UNIVERSIDAD-DEL-CINE,ACTUARIO-,18-11-2020,STEPHANIE,MARTIN,F,03-12-1930,CARLOS-MARIA-NAON,AMBER76@GMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,01-02-2020,MARK,CHAMBERS,M,07-11-2019,AGUA-DE-TORRE,RIGGSTHERESA@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,25-07-2020,BENJAMIN,MOSS,M,19-08-1988,CAPIOVI,ROBERT99@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,14-11-2020,STEPHANIE,VANG,F,17-05-1970,LA-BUANA-MOZA,PAIGEJACKSON@YAHOO.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,23-04-2020,OMAR,MENDOZA,M,23-03-1915,ALBARELLOS,TGREER@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,26-05-2020,JAMES,WILKERSON,M,22-06-1987,AGUADA-DEL-LORO,JOSEPHELLISON@GMAIL.COM
UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,14-11-2020,TIMOTHY,JOHNSON,M,20-02-1928,ANTA-CHICA,TAYLORJERRY@HOTMAIL.COM
UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-06-2020,CARL,SANCHEZ,M,25-11-1928,CAMPO-CLUCELLAS,JUSTINHERNANDEZ@YAHOO.COM
UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,04-03-2020,BRADLEY,WOODS,M,21-12-2019,ALGARROBAL-ABAJO,BENJAMIN81@YAHOO.COM
